Cod_ibge_M,Municipio,Cod_RA,Regiao_Administrativa,Regiao_Metropolitana,Cod_ibge_2,Populacao,Porte_populacao_2020,Latitude,Longitude
3507209,Bora,692,RA de Marilia,Demais municipios,350720,812,Ate 5 mil,-22.244,-50.501
3532868,Nova Castilho,690,RA de Aracatuba,Demais municipios,353286,1.176,Ate 5 mil,-20.777,-50.345
3555901,Uru,688,RA de Bauru,Demais municipios,355590,1.207,Ate 5 mil,-21.766,-49.297
3547650,Santa Salete,689,RA de Sao Jose do Rio Preto,Demais municipios,354765,1.440,Ate 5 mil,-20.258,-50.719
3547205,Santana da Ponte Pensa,689,RA de Sao Jose do Rio Preto,Demais municipios,354720,1.509,Ate 5 mil,-20.26,-50.797
3515806,Flora Rica,691,RA de Presidente Prudente,Demais municipios,351580,1.589,Ate 5 mil,-21.698,-51.374
3515657,Fernao,692,RA de Marilia,Demais municipios,351565,1.649,Ate 5 mil,-22.365,-49.542
3554755,Trabiju,693,RA Central,Demais municipios,355475,1.703,Ate 5 mil,-22.031,-48.345
3513850,Dirce Reis,689,RA de Sao Jose do Rio Preto,Demais municipios,351385,1.717,Ate 5 mil,-20.448,-50.628
3555703,Uniao Paulista,689,RA de Sao Jose do Rio Preto,Demais municipios,355570,1.739,Ate 5 mil,-20.89,-49.887
3556958,Vitoria Brasil,689,RA de Sao Jose do Rio Preto,Demais municipios,355695,1.760,Ate 5 mil,-20.198,-50.485
3503950,Aspasia,689,RA de Sao Jose do Rio Preto,Demais municipios,350395,1.765,Ate 5 mil,-20.183,-50.728
3536570,Paulistƒnia,688,RA de Bauru,Demais municipios,353657,1.769,Ate 5 mil,-22.568,-49.305
3555307,Turmalina,689,RA de Sao Jose do Rio Preto,Demais municipios,355530,1.805,Ate 5 mil,-20.083,-50.456
3503356,Arco iris,692,RA de Marilia,Demais municipios,350335,1.816,Ate 5 mil,-21.766,-50.431
3549250,Sao Joao de Iracema,690,RA de Aracatuba,Demais municipios,354925,1.850,Ate 5 mil,-20.52,-50.356
3529658,Mesopolis,689,RA de Sao Jose do Rio Preto,Demais municipios,352965,1.893,Ate 5 mil,-19.957,-50.615
3555208,Turi£ba,690,RA de Aracatuba,Demais municipios,355520,1.912,Ate 5 mil,-20.94,-50.111
3518008,Guarani d Oeste,689,RA de Sao Jose do Rio Preto,Demais municipios,351800,1.922,Ate 5 mil,-20.066,-50.344
3532843,Nova Canaa Paulista,689,RA de Sao Jose do Rio Preto,Demais municipios,353284,1.937,Ate 5 mil,-20.371,-50.91
3549300,Sao Joao do Pau d Alho,691,RA de Presidente Prudente,Demais municipios,354930,1.985,Ate 5 mil,-21.223,-51.672
3546108,Santa Clara d Oeste,689,RA de Sao Jose do Rio Preto,Demais municipios,354610,2.006,Ate 5 mil,-20.067,-50.908
3514205,Dolcinopolis,689,RA de Sao Jose do Rio Preto,Demais municipios,351420,2.040,Ate 5 mil,-20.117,-50.528
3536257,Parisi,689,RA de Sao Jose do Rio Preto,Demais municipios,353625,2.054,Ate 5 mil,-20.271,-50.037
3529104,Marinopolis,689,RA de Sao Jose do Rio Preto,Demais municipios,352910,2.097,Ate 5 mil,-20.479,-50.832
3513306,Cruzalia,692,RA de Marilia,Demais municipios,351330,2.117,Ate 5 mil,-22.737,-50.769
3543238,Ribeirao dos indios,691,RA de Presidente Prudente,Demais municipios,354323,2.141,Ate 5 mil,-21.784,-51.583
3531001,Moncäes,689,RA de Sao Jose do Rio Preto,Demais municipios,353100,2.175,Ate 5 mil,-20.862,-50.079
3527256,Lourdes,690,RA de Aracatuba,Demais municipios,352725,2.182,Ate 5 mil,-20.948,-50.234
3533106,Nova Guataporanga,691,RA de Presidente Prudente,Demais municipios,353310,2.191,Ate 5 mil,-21.322,-51.645
3527504,Lucianopolis,688,RA de Bauru,Demais municipios,352750,2.261,Ate 5 mil,-22.473,-49.55
3554656,Torre de Pedra,685,RA de Sorocaba,Demais municipios,355465,2.320,Ate 5 mil,-23.249,-48.212
3544707,Sagres,691,RA de Presidente Prudente,Demais municipios,354470,2.362,Ate 5 mil,-21.867,-50.99
3547403,Santa Rita d Oeste,689,RA de Sao Jose do Rio Preto,Demais municipios,354740,2.404,Ate 5 mil,-20.096,-50.813
3514957,Emba£ba,694,RA de Barretos,Demais municipios,351495,2.409,Ate 5 mil,-20.952,-48.847
3536901,Pedranopolis,689,RA de Sao Jose do Rio Preto,Demais municipios,353690,2.422,Ate 5 mil,-20.209,-50.107
3549201,Sao Joao das Duas Pontes,689,RA de Sao Jose do Rio Preto,Demais municipios,354920,2.476,Ate 5 mil,-20.408,-50.383
3534500,Oscar Bressane,692,RA de Marilia,Demais municipios,353450,2.514,Ate 5 mil,-22.295,-50.257
3533809,oleo,692,RA de Marilia,Demais municipios,353380,2.527,Ate 5 mil,-22.953,-49.383
3540309,Pontes Gestal,689,RA de Sao Jose do Rio Preto,Demais municipios,354030,2.528,Ate 5 mil,-20.174,-49.757
3554607,Timburi,692,RA de Marilia,Demais municipios,355460,2.557,Ate 5 mil,-23.195,-49.61
3557154,Zacarias,689,RA de Sao Jose do Rio Preto,Demais municipios,355715,2.560,Ate 5 mil,-21.125,-50.049
3507456,Borebi,688,RA de Bauru,Demais municipios,350745,2.579,Ate 5 mil,-22.68,-48.992
3527900,Lutecia,692,RA de Marilia,Demais municipios,352790,2.621,Ate 5 mil,-22.325,-50.385
3515301,Estrela do Norte,691,RA de Presidente Prudente,Demais municipios,351530,2.665,Ate 5 mil,-22.484,-51.669
3510104,Cƒndido Rodrigues,693,RA Central,Demais municipios,351010,2.674,Ate 5 mil,-21.342,-48.628
3549003,Sao Francisco,689,RA de Sao Jose do Rio Preto,Demais municipios,354900,2.677,Ate 5 mil,-20.365,-50.675
3516507,Gabriel Monteiro,690,RA de Aracatuba,Demais municipios,351650,2.684,Ate 5 mil,-21.499,-50.564
3516101,Florinia,692,RA de Marilia,Demais municipios,351610,2.703,Ate 5 mil,-22.881,-50.695
3507753,Brejo Alegre,690,RA de Aracatuba,Demais municipios,350775,2.768,Ate 5 mil,-21.176,-50.209
3547106,Santa Mercedes,691,RA de Presidente Prudente,Demais municipios,354710,2.813,Ate 5 mil,-21.316,-51.736
3515905,Floreal,689,RA de Sao Jose do Rio Preto,Demais municipios,351590,2.856,Ate 5 mil,-20.669,-50.154
3528858,Marapoama,689,RA de Sao Jose do Rio Preto,Demais municipios,352885,2.906,Ate 5 mil,-21.254,-49.137
3540853,Pracinha,691,RA de Presidente Prudente,Demais municipios,354085,2.913,Ate 5 mil,-21.837,-51.075
3530003,Mira Estrela,689,RA de Sao Jose do Rio Preto,Demais municipios,353000,2.939,Ate 5 mil,-19.951,-50.124
3506201,Bento de Abreu,690,RA de Aracatuba,Demais municipios,350620,2.945,Ate 5 mil,-21.331,-50.861
3548302,Santo Expedito,691,RA de Presidente Prudente,Demais municipios,354830,2.972,Ate 5 mil,-21.824,-51.37
3544509,Rubineia,689,RA de Sao Jose do Rio Preto,Demais municipios,354450,2.989,Ate 5 mil,-20.253,-51.016
3537156,Pedrinhas Paulista,692,RA de Marilia,Demais municipios,353715,3.010,Ate 5 mil,-22.816,-50.802
3515129,Emilianopolis,691,RA de Presidente Prudente,Demais municipios,351512,3.068,Ate 5 mil,-21.8,-51.472
3532157,Nantes,691,RA de Presidente Prudente,Demais municipios,353215,3.071,Ate 5 mil,-22.596,-51.201
3528304,Magda,689,RA de Sao Jose do Rio Preto,Demais municipios,352830,3.088,Ate 5 mil,-20.596,-50.23
3544400,Rubiacea,690,RA de Aracatuba,Demais municipios,354440,3.106,Ate 5 mil,-21.36,-50.785
3500600,aguas de Sao Pedro,686,RA de Campinas,Demais municipios,350060,3.122,Ate 5 mil,-22.598,-47.876
3525409,Jeriquara,695,RA de Franca,Demais municipios,352540,3.141,Ate 5 mil,-20.339,-47.574
3501509,Alvinlƒndia,692,RA de Marilia,Demais municipios,350150,3.176,Ate 5 mil,-22.452,-49.758
3522158,Itaoca,696,RA de Itapeva,Demais municipios,352215,3.186,Ate 5 mil,-24.617,-48.839
3542800,Ribeira,696,RA de Itapeva,Demais municipios,354280,3.242,Ate 5 mil,-24.607,-49.036
3541802,Queiroz,692,RA de Marilia,Demais municipios,354180,3.279,Ate 5 mil,-21.8,-50.244
3551306,Sebastianopolis do Sul,689,RA de Sao Jose do Rio Preto,Demais municipios,355130,3.293,Ate 5 mil,-20.629,-49.916
3530904,Mombuca,686,RA de Campinas,Demais municipios,353090,3.332,Ate 5 mil,-22.942,-47.601
3540101,Pongai,688,RA de Bauru,Demais municipios,354010,3.351,Ate 5 mil,-21.729,-49.358
3505005,Barao de Antonina,696,RA de Itapeva,Demais municipios,350500,3.383,Ate 5 mil,-23.582,-49.572
3500204,Adolfo,689,RA de Sao Jose do Rio Preto,Demais municipios,350020,3.447,Ate 5 mil,-21.288,-49.653
3543600,Rifaina,695,RA de Franca,Demais municipios,354360,3.468,Ate 5 mil,-20.06,-47.44
3514924,Elisiario,689,RA de Sao Jose do Rio Preto,Demais municipios,351492,3.499,Ate 5 mil,-21.16,-49.091
3539707,Platina,692,RA de Marilia,Demais municipios,353970,3.501,Ate 5 mil,-22.625,-50.213
3538303,Piquerobi,691,RA de Presidente Prudente,Demais municipios,353830,3.535,Ate 5 mil,-21.852,-51.731
3528205,Maced“nia,689,RA de Sao Jose do Rio Preto,Demais municipios,352820,3.574,Ate 5 mil,-20.097,-50.181
3501202,alvares Florence,689,RA de Sao Jose do Rio Preto,Demais municipios,350120,3.621,Ate 5 mil,-20.289,-49.92
3551207,Sarutaia,696,RA de Itapeva,Demais municipios,355120,3.646,Ate 5 mil,-23.257,-49.481
3522000,Itaju,688,RA de Bauru,Demais municipios,352200,3.654,Ate 5 mil,-21.951,-48.794
3504701,Balbinos,688,RA de Bauru,Demais municipios,350470,3.704,Ate 5 mil,-21.892,-49.333
3541653,Quadra,685,RA de Sorocaba,Demais municipios,354165,3.708,Ate 5 mil,-23.3,-48.038
3533205,Nova Independˆncia,690,RA de Aracatuba,Demais municipios,353320,3.731,Ate 5 mil,-21.135,-51.505
3529609,Meridiano,689,RA de Sao Jose do Rio Preto,Demais municipios,352960,3.739,Ate 5 mil,-20.397,-50.186
3520707,Indiapora,689,RA de Sao Jose do Rio Preto,Demais municipios,352070,3.854,Ate 5 mil,-19.947,-50.263
3507159,Bom Sucesso de Itarare,696,RA de Itapeva,Demais municipios,350715,3.861,Ate 5 mil,-24.315,-49.164
3520806,In£bia Paulista,691,RA de Presidente Prudente,Demais municipios,352080,3.892,Ate 5 mil,-21.739,-50.958
3535903,Paranapua,689,RA de Sao Jose do Rio Preto,Demais municipios,353590,3.892,Ate 5 mil,-20.063,-50.594
3500808,Alfredo Marcondes,691,RA de Presidente Prudente,Demais municipios,350080,3.927,Ate 5 mil,-21.934,-51.395
3552551,Suzanapolis,690,RA de Aracatuba,Demais municipios,355255,3.947,Ate 5 mil,-20.472,-51.075
3512704,Corumbatai,686,RA de Campinas,Demais municipios,351270,3.962,Ate 5 mil,-22.236,-47.61
3502408,Anhumas,691,RA de Presidente Prudente,Demais municipios,350240,3.963,Ate 5 mil,-22.361,-51.427
3528908,Mariapolis,691,RA de Presidente Prudente,Demais municipios,352890,3.975,Ate 5 mil,-21.779,-51.171
3531605,Monte Castelo,691,RA de Presidente Prudente,Demais municipios,353160,3.991,Ate 5 mil,-21.255,-51.571
3540408,Populina,689,RA de Sao Jose do Rio Preto,Demais municipios,354040,3.995,Ate 5 mil,-19.907,-50.517
3501103,Alto Alegre,690,RA de Aracatuba,Demais municipios,350110,4.017,Ate 5 mil,-21.612,-50.192
3541109,Presidente Alves,688,RA de Bauru,Demais municipios,354110,4.020,Ate 5 mil,-22.121,-49.431
3500907,Altair,694,RA de Barretos,Demais municipios,350090,4.036,Ate 5 mil,-20.532,-49.093
3533304,Nova Luzitƒnia,690,RA de Aracatuba,Demais municipios,353330,4.044,Ate 5 mil,-20.868,-50.249
3508900,Caiabu,691,RA de Presidente Prudente,Demais municipios,350890,4.103,Ate 5 mil,-21.949,-51.223
3502606,Aparecida d Oeste,689,RA de Sao Jose do Rio Preto,Demais municipios,350260,4.132,Ate 5 mil,-20.478,-50.921
3533700,Ocaucu,692,RA de Marilia,Demais municipios,353370,4.146,Ate 5 mil,-22.437,-49.938
3522653,Itapirapua Paulista,696,RA de Itapeva,Demais municipios,352265,4.180,Ate 5 mil,-24.568,-49.222
3545506,Sandovalina,691,RA de Presidente Prudente,Demais municipios,354550,4.211,Ate 5 mil,-22.477,-51.842
3534005,Onda Verde,689,RA de Sao Jose do Rio Preto,Demais municipios,353400,4.225,Ate 5 mil,-20.617,-49.243
3532108,Murutinga do Sul,690,RA de Aracatuba,Demais municipios,353210,4.281,Ate 5 mil,-20.996,-51.301
3508207,Buritizal,695,RA de Franca,Demais municipios,350820,4.307,Ate 5 mil,-20.208,-47.692
3508306,Cabralia Paulista,688,RA de Bauru,Demais municipios,350830,4.308,Ate 5 mil,-22.489,-49.372
3546207,Santa Cruz da Conceicao,686,RA de Campinas,Demais municipios,354620,4.349,Ate 5 mil,-22.12,-47.485
3543204,Ribeirao do Sul,692,RA de Marilia,Demais municipios,354320,4.360,Ate 5 mil,-22.751,-49.922
3525607,Joao Ramalho,692,RA de Marilia,Demais municipios,352560,4.384,Ate 5 mil,-22.277,-50.799
3521200,Iporanga,696,RA de Itapeva,Demais municipios,352120,4.407,Ate 5 mil,-24.512,-48.545
3527801,Lupercio,692,RA de Marilia,Demais municipios,352780,4.421,Ate 5 mil,-22.427,-49.817
3540259,Pontalinda,689,RA de Sao Jose do Rio Preto,Demais municipios,354025,4.487,Ate 5 mil,-20.45,-50.525
3516853,Gaviao Peixoto,693,RA Central,Demais municipios,351685,4.610,Ate 5 mil,-21.791,-48.448
3532058,Motuca,693,RA Central,Demais municipios,353205,4.638,Ate 5 mil,-21.513,-48.17
3525805,J£lio Mesquita,692,RA de Marilia,Demais municipios,352580,4.640,Ate 5 mil,-21.972,-49.793
3555505,Ubirajara,688,RA de Bauru,Demais municipios,355550,4.663,Ate 5 mil,-22.544,-49.666
3543105,Ribeirao Corrente,695,RA de Franca,Demais municipios,354310,4.664,Ate 5 mil,-20.448,-47.573
3548401,Santopolis do Aguapei,690,RA de Aracatuba,Demais municipios,354840,4.668,Ate 5 mil,-21.659,-50.517
3554201,Tejupa,696,RA de Itapeva,Demais municipios,355420,4.697,Ate 5 mil,-23.342,-49.306
3530409,Mirassolƒndia,689,RA de Sao Jose do Rio Preto,Demais municipios,353040,4.702,Ate 5 mil,-20.594,-49.486
3517109,Glicerio,690,RA de Aracatuba,Demais municipios,351710,4.749,Ate 5 mil,-21.339,-50.198
3507308,Boraceia,688,RA de Bauru,Demais municipios,350730,4.759,Ate 5 mil,-22.169,-48.787
3516804,Gastao Vidigal,690,RA de Aracatuba,Demais municipios,351680,4.768,Ate 5 mil,-20.803,-50.202
3520608,Indiana,691,RA de Presidente Prudente,Demais municipios,352060,4.775,Ate 5 mil,-22.133,-51.261
3515194,Espirito Santo do Turvo,692,RA de Marilia,Demais municipios,351519,4.799,Ate 5 mil,-22.67,-49.432
3509809,Campos Novos Paulista,692,RA de Marilia,Demais municipios,350980,4.817,Ate 5 mil,-22.61,-50.01
3532207,Narandiba,691,RA de Presidente Prudente,Demais municipios,353220,4.841,Ate 5 mil,-22.563,-51.521
3512605,Coronel Macedo,696,RA de Itapeva,Demais municipios,351260,4.843,Ate 5 mil,-23.629,-49.306
3502002,Analƒndia,686,RA de Campinas,Demais municipios,350200,4.850,Ate 5 mil,-22.12,-47.677
3523008,Itapura,690,RA de Aracatuba,Demais municipios,352300,4.916,Ate 5 mil,-20.595,-51.449
3528700,Maraba Paulista,691,RA de Presidente Prudente,Demais municipios,352870,4.931,Ate 5 mil,-22.127,-52.056
3532702,Nipoa,689,RA de Sao Jose do Rio Preto,Demais municipios,353270,4.969,Ate 5 mil,-20.891,-49.778
3510153,Canitar,692,RA de Marilia,Demais municipios,351015,4.991,Ate 5 mil,-23.019,-49.792
3529500,Mendonca,689,RA de Sao Jose do Rio Preto,Demais municipios,352950,5.043,Mais de 5 mil ate 10 mil,-21.193,-49.57
3501400,alvaro de Carvalho,692,RA de Marilia,Demais municipios,350140,5.044,Mais de 5 mil ate 10 mil,-22.086,-49.733
3518909,Guzolƒndia,690,RA de Aracatuba,Demais municipios,351890,5.107,Mais de 5 mil ate 10 mil,-20.628,-50.713
3545100,Salmourao,691,RA de Presidente Prudente,Demais municipios,354510,5.117,Mais de 5 mil ate 10 mil,-21.587,-50.876
3541059,Pratƒnia,685,RA de Sorocaba,Demais municipios,354105,5.156,Mais de 5 mil ate 10 mil,-22.818,-48.696
3539608,Planalto,689,RA de Sao Jose do Rio Preto,Demais municipios,353960,5.167,Mais de 5 mil ate 10 mil,-21,-49.935
3521150,Ipigua,689,RA de Sao Jose do Rio Preto,Demais municipios,352115,5.231,Mais de 5 mil ate 10 mil,-20.65,-49.404
3504305,Avai,688,RA de Bauru,Demais municipios,350430,5.288,Mais de 5 mil ate 10 mil,-22.186,-49.316
3544608,Sabino,688,RA de Bauru,Demais municipios,354460,5.468,Mais de 5 mil ate 10 mil,-21.469,-49.577
3503000,Aramina,695,RA de Franca,Demais municipios,350300,5.496,Mais de 5 mil ate 10 mil,-20.144,-47.82
3533254,Novais,689,RA de Sao Jose do Rio Preto,Demais municipios,353325,5.509,Mais de 5 mil ate 10 mil,-20.988,-48.918
3546504,Santa Ernestina,693,RA Central,Demais municipios,354650,5.525,Mais de 5 mil ate 10 mil,-21.452,-48.366
3505351,Barra do Chapeu,696,RA de Itapeva,Demais municipios,350535,5.530,Mais de 5 mil ate 10 mil,-24.443,-49.085
3517307,Guaimbˆ,688,RA de Bauru,Demais municipios,351730,5.534,Mais de 5 mil ate 10 mil,-21.878,-49.86
3554904,Trˆs Fronteiras,689,RA de Sao Jose do Rio Preto,Demais municipios,355490,5.547,Mais de 5 mil ate 10 mil,-20.273,-50.869
3507704,Bra£na,690,RA de Aracatuba,Demais municipios,350770,5.552,Mais de 5 mil ate 10 mil,-21.552,-50.339
3515608,Fernando Prestes,693,RA Central,Demais municipios,351560,5.572,Mais de 5 mil ate 10 mil,-21.31,-48.695
3509106,Caiua,691,RA de Presidente Prudente,Demais municipios,350910,5.600,Mais de 5 mil ate 10 mil,-21.8,-51.986
3539905,Poloni,689,RA de Sao Jose do Rio Preto,Demais municipios,353990,5.667,Mais de 5 mil ate 10 mil,-20.752,-49.82
3545704,Santa Albertina,689,RA de Sao Jose do Rio Preto,Demais municipios,354570,5.672,Mais de 5 mil ate 10 mil,-20.014,-50.727
3543501,Riversul,696,RA de Itapeva,Demais municipios,354350,5.705,Mais de 5 mil ate 10 mil,-23.846,-49.447
3501806,Americo de Campos,689,RA de Sao Jose do Rio Preto,Demais municipios,350180,5.736,Mais de 5 mil ate 10 mil,-20.289,-49.768
3553856,Taquarivai,696,RA de Itapeva,Demais municipios,355385,5.746,Mais de 5 mil ate 10 mil,-23.942,-48.688
3527702,Luiziƒnia,690,RA de Aracatuba,Demais municipios,352770,5.754,Mais de 5 mil ate 10 mil,-21.672,-50.35
3509452,Campina do Monte Alegre,696,RA de Itapeva,Demais municipios,350945,5.812,Mais de 5 mil ate 10 mil,-23.606,-48.442
3548104,Santo Antonio do Jardim,686,RA de Campinas,Demais municipios,354810,5.826,Mais de 5 mil ate 10 mil,-22.13,-46.684
3537701,Piacatu,690,RA de Aracatuba,Demais municipios,353770,5.891,Mais de 5 mil ate 10 mil,-21.571,-50.643
3512506,Coroados,690,RA de Aracatuba,Demais municipios,351250,5.926,Mais de 5 mil ate 10 mil,-21.375,-50.303
3500550,aguas de Santa Barbara,685,RA de Sorocaba,Demais municipios,350055,5.931,Mais de 5 mil ate 10 mil,-22.857,-49.261
3536802,Pedra Bela,686,RA de Campinas,Demais municipios,353680,5.964,Mais de 5 mil ate 10 mil,-22.775,-46.441
3553104,Taiacu,694,RA de Barretos,Demais municipios,355310,6.037,Mais de 5 mil ate 10 mil,-21.131,-48.53
3512100,Col“mbia,694,RA de Barretos,Demais municipios,351210,6.046,Mais de 5 mil ate 10 mil,-20.266,-48.721
3544806,Sales,689,RA de Sao Jose do Rio Preto,Demais municipios,354480,6.050,Mais de 5 mil ate 10 mil,-21.346,-49.502
3552908,Taciba,691,RA de Presidente Prudente,Demais municipios,355290,6.054,Mais de 5 mil ate 10 mil,-22.504,-51.342
3555356,Ubarana,689,RA de Sao Jose do Rio Preto,Demais municipios,355535,6.066,Mais de 5 mil ate 10 mil,-21.219,-49.748
3547007,Santa Maria da Serra,686,RA de Campinas,Demais municipios,354700,6.141,Mais de 5 mil ate 10 mil,-22.564,-48.154
3503109,Arandu,696,RA de Itapeva,Demais municipios,350310,6.165,Mais de 5 mil ate 10 mil,-23.178,-49.063
3514700,Echapora,692,RA de Marilia,Demais municipios,351470,6.217,Mais de 5 mil ate 10 mil,-22.448,-50.2
3534104,Oriente,692,RA de Marilia,Demais municipios,353410,6.265,Mais de 5 mil ate 10 mil,-22.141,-50.093
3535705,Paraiso,689,RA de Sao Jose do Rio Preto,Demais municipios,353570,6.269,Mais de 5 mil ate 10 mil,-21.019,-48.764
3519204,Iacri,692,RA de Marilia,Demais municipios,351920,6.272,Mais de 5 mil ate 10 mil,-21.799,-50.619
3523701,Itirapua,695,RA de Franca,Demais municipios,352370,6.279,Mais de 5 mil ate 10 mil,-20.657,-47.169
3536109,Pardinho,685,RA de Sorocaba,Demais municipios,353610,6.392,Mais de 5 mil ate 10 mil,-23.102,-48.402
3532801,Nova Alianca,689,RA de Sao Jose do Rio Preto,Demais municipios,353280,6.450,Mais de 5 mil ate 10 mil,-21.062,-49.515
3518107,Guaranta,688,RA de Bauru,Demais municipios,351810,6.477,Mais de 5 mil ate 10 mil,-21.916,-49.588
3542008,Quintana,692,RA de Marilia,Demais municipios,354200,6.500,Mais de 5 mil ate 10 mil,-22.1,-50.369
3554953,Tuiuti,686,RA de Campinas,Demais municipios,355495,6.557,Mais de 5 mil ate 10 mil,-22.829,-46.687
3516606,Galia,692,RA de Marilia,Demais municipios,351660,6.563,Mais de 5 mil ate 10 mil,-22.32,-49.578
3502309,Anhembi,685,RA de Sorocaba,Demais municipios,350230,6.672,Mais de 5 mil ate 10 mil,-22.799,-48.174
3524204,Jaborandi,694,RA de Barretos,Demais municipios,352420,6.677,Mais de 5 mil ate 10 mil,-20.649,-48.415
3534203,Orindi£va,689,RA de Sao Jose do Rio Preto,Demais municipios,353420,6.866,Mais de 5 mil ate 10 mil,-20.201,-49.355
3519253,Iaras,685,RA de Sorocaba,Demais municipios,351925,6.894,Mais de 5 mil ate 10 mil,-22.818,-49.106
3524501,Jaci,689,RA de Sao Jose do Rio Preto,Demais municipios,352450,6.969,Mais de 5 mil ate 10 mil,-20.945,-49.581
3512902,Cosmorama,689,RA de Sao Jose do Rio Preto,Demais municipios,351290,6.997,Mais de 5 mil ate 10 mil,-20.442,-49.774
3536406,Pauliceia,691,RA de Presidente Prudente,Demais municipios,353640,7.146,Mais de 5 mil ate 10 mil,-21.198,-51.79
3542503,Reginopolis,688,RA de Bauru,Demais municipios,354250,7.215,Mais de 5 mil ate 10 mil,-21.882,-49.18
3553906,Tarabai,691,RA de Presidente Prudente,Demais municipios,355390,7.269,Mais de 5 mil ate 10 mil,-22.357,-51.625
3505104,Barbosa,690,RA de Aracatuba,Demais municipios,350510,7.284,Mais de 5 mil ate 10 mil,-21.29,-49.922
3521606,Irapuru,691,RA de Presidente Prudente,Demais municipios,352160,7.334,Mais de 5 mil ate 10 mil,-21.484,-51.346
3550506,Sao Pedro do Turvo,692,RA de Marilia,Demais municipios,355050,7.369,Mais de 5 mil ate 10 mil,-22.678,-49.772
3542701,Restinga,695,RA de Franca,Demais municipios,354270,7.493,Mais de 5 mil ate 10 mil,-20.647,-47.505
3519501,Ibirarema,692,RA de Marilia,Demais municipios,351950,7.509,Mais de 5 mil ate 10 mil,-22.813,-50.077
3543253,Ribeirao Grande,696,RA de Itapeva,Demais municipios,354325,7.510,Mais de 5 mil ate 10 mil,-24.188,-48.358
3511201,Catigua,689,RA de Sao Jose do Rio Preto,Demais municipios,351120,7.529,Mais de 5 mil ate 10 mil,-21.062,-49.052
3521101,Ipe£na,686,RA de Campinas,Demais municipios,352110,7.571,Mais de 5 mil ate 10 mil,-22.423,-47.715
3523800,Itobi,686,RA de Campinas,Demais municipios,352380,7.609,Mais de 5 mil ate 10 mil,-21.748,-46.921
3505401,Barra do Turvo,682,RA de Registro,Demais municipios,350540,7.687,Mais de 5 mil ate 10 mil,-24.888,-48.427
3552304,Sud Mennucci,690,RA de Aracatuba,Demais municipios,355230,7.713,Mais de 5 mil ate 10 mil,-20.666,-50.9
3527009,Lindoia,686,RA de Campinas,Demais municipios,352700,7.722,Mais de 5 mil ate 10 mil,-22.512,-46.654
3521507,Irapua,689,RA de Sao Jose do Rio Preto,Demais municipios,352150,7.734,Mais de 5 mil ate 10 mil,-21.267,-49.397
3531209,Monte Alegre do Sul,686,RA de Campinas,Demais municipios,353120,7.749,Mais de 5 mil ate 10 mil,-22.703,-46.667
3528106,Macaubal,689,RA de Sao Jose do Rio Preto,Demais municipios,352810,7.749,Mais de 5 mil ate 10 mil,-20.837,-49.975
3500402,aguas da Prata,686,RA de Campinas,Demais municipios,350040,7.797,Mais de 5 mil ate 10 mil,-21.913,-46.691
3506409,Bilac,690,RA de Aracatuba,Demais municipios,350640,7.816,Mais de 5 mil ate 10 mil,-21.427,-50.479
3545159,Saltinho,686,RA de Campinas,Demais municipios,354515,7.860,Mais de 5 mil ate 10 mil,-22.87,-47.731
3519907,Iepˆ,691,RA de Presidente Prudente,Demais municipios,351990,7.921,Mais de 5 mil ate 10 mil,-22.648,-51.057
3556909,Vista Alegre do Alto,694,RA de Barretos,Demais municipios,355690,8.014,Mais de 5 mil ate 10 mil,-21.176,-48.649
3519808,Icem,689,RA de Sao Jose do Rio Preto,Demais municipios,351980,8.032,Mais de 5 mil ate 10 mil,-20.366,-49.185
3515202,Estrela d Oeste,689,RA de Sao Jose do Rio Preto,Demais municipios,351520,8.094,Mais de 5 mil ate 10 mil,-20.265,-50.411
3503406,Arealva,688,RA de Bauru,Demais municipios,350340,8.196,Mais de 5 mil ate 10 mil,-22.075,-48.981
3548054,Santo Antonio do Aracangua,690,RA de Aracatuba,Demais municipios,354805,8.252,Mais de 5 mil ate 10 mil,-20.872,-50.554
3534807,Ouro Verde,691,RA de Presidente Prudente,Demais municipios,353480,8.268,Mais de 5 mil ate 10 mil,-21.51,-51.737
3511904,Clementina,690,RA de Aracatuba,Demais municipios,351190,8.324,Mais de 5 mil ate 10 mil,-21.57,-50.46
3517802,Guaracai,690,RA de Aracatuba,Demais municipios,351780,8.412,Mais de 5 mil ate 10 mil,-21.086,-51.279
3513207,Cristais Paulista,695,RA de Franca,Demais municipios,351320,8.425,Mais de 5 mil ate 10 mil,-20.37,-47.4
3537503,Pereiras,685,RA de Sorocaba,Demais municipios,353750,8.428,Mais de 5 mil ate 10 mil,-23.12,-47.978
3514304,Dourado,693,RA Central,Demais municipios,351430,8.482,Mais de 5 mil ate 10 mil,-22.116,-48.333
3526506,Lavinia,690,RA de Aracatuba,Demais municipios,352650,8.500,Mais de 5 mil ate 10 mil,-21.15,-51.032
3536604,Paulo de Faria,689,RA de Sao Jose do Rio Preto,Demais municipios,353660,8.521,Mais de 5 mil ate 10 mil,-20.066,-49.463
3504800,Balsamo,689,RA de Sao Jose do Rio Preto,Demais municipios,350480,8.524,Mais de 5 mil ate 10 mil,-20.709,-49.551
3546900,Santa Lucia,693,RA Central,Demais municipios,354690,8.562,Mais de 5 mil ate 10 mil,-21.67,-48.057
